,0,1,2
1811,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1812,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1813,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1814,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1815,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1816,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1817,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1818,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1819,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1820,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1821,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1822,7.176046357259468e-05,1.714207350521119e-05,5.880853899986278e-05
1823,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1824,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1825,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1826,1.794011589314867e-05,3.428414701042238e-05,5.880853899986278e-05
1827,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1828,5.382034767944601e-05,3.428414701042238e-05,5.880853899986278e-05
1829,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1830,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1831,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1832,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
1833,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
1834,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1835,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1836,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1837,0.00026910173839723,0.000359983543609435,0.00019602846333287595
1838,3.588023178629734e-05,5.142622051563357e-05,1.9602846333287594e-05
1839,3.588023178629734e-05,3.428414701042238e-05,5.880853899986278e-05
1840,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1841,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1842,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1843,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
1844,7.176046357259468e-05,3.428414701042238e-05,1.9602846333287594e-05
1845,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1846,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1847,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1848,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1849,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1850,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1851,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1852,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1853,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1854,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1855,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1856,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1857,5.382034767944601e-05,1.714207350521119e-05,3.920569266657519e-05
1858,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1859,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1860,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1861,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1862,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1863,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
1864,0.0001794011589314867,5.142622051563357e-05,5.880853899986278e-05
1865,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1866,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1867,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1868,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1869,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1870,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1871,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1872,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
1873,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
1874,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1875,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1876,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
1877,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
1878,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1879,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1880,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
1881,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1882,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1883,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1884,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1885,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1886,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1887,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1888,3.588023178629734e-05,1.714207350521119e-05,5.880853899986278e-05
1889,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1890,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1891,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1892,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
1893,5.382034767944601e-05,1.714207350521119e-05,3.920569266657519e-05
1894,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
1895,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1896,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1897,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
1898,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1899,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1900,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1901,3.588023178629734e-05,3.428414701042238e-05,3.920569266657519e-05
1902,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1903,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1904,8.970057946574335e-05,1.714207350521119e-05,1.9602846333287594e-05
1905,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
1906,7.176046357259468e-05,1.714207350521119e-05,5.880853899986278e-05
1907,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1908,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1909,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1910,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1911,7.176046357259468e-05,3.428414701042238e-05,1.9602846333287594e-05
1912,8.970057946574335e-05,1.714207350521119e-05,1.9602846333287594e-05
1913,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
1914,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1915,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1916,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
1917,0.0002511616225040814,0.00025713110257816787,0.00017642561699958835
1918,3.588023178629734e-05,6.856829402084476e-05,1.9602846333287594e-05
1919,3.588023178629734e-05,5.142622051563357e-05,5.880853899986278e-05
1920,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1921,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1922,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1923,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1924,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1925,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1926,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1927,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1928,7.176046357259468e-05,0.00013713658804168953,3.920569266657519e-05
1929,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1930,5.382034767944601e-05,6.856829402084476e-05,1.9602846333287594e-05
1931,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1932,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1933,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1934,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1935,0.00016146104303833803,8.571036752605595e-05,1.9602846333287594e-05
1936,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
1937,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1938,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1939,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1940,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1941,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
1942,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1943,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1944,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1945,0.0006099639403670548,0.0006342567196928141,0.000627291082665203
1946,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1947,8.970057946574335e-05,1.714207350521119e-05,1.9602846333287594e-05
1948,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1949,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1950,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1951,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1952,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1953,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1954,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1955,5.382034767944601e-05,3.428414701042238e-05,1.9602846333287594e-05
1956,0.0002332215066109327,0.00025713110257816787,0.00017642561699958835
1957,3.588023178629734e-05,3.428414701042238e-05,5.880853899986278e-05
1958,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1959,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1960,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1961,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1962,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1963,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1964,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1965,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1966,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1967,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1968,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1969,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1970,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1971,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1972,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1973,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
1974,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1975,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1976,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1977,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1978,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
1979,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1980,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1981,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1982,5.382034767944601e-05,5.142622051563357e-05,1.9602846333287594e-05
1983,8.970057946574335e-05,1.714207350521119e-05,1.9602846333287594e-05
1984,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1985,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1986,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1987,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1988,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1989,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1990,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
1991,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1992,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1993,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1994,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1995,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
1996,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1997,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
1998,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
1999,3.588023178629734e-05,3.428414701042238e-05,3.920569266657519e-05
2000,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
2001,1.794011589314867e-05,5.142622051563357e-05,3.920569266657519e-05
2002,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2003,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2004,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
2005,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2006,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2007,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2008,0.00019734127482463537,0.00044569391113549094,0.00021563130966616352
2009,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2010,1.794011589314867e-05,8.571036752605595e-05,7.841138533315038e-05
2011,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
2012,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2013,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2014,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2015,0.00014352092714518935,1.714207350521119e-05,1.9602846333287594e-05
2016,1.794011589314867e-05,6.856829402084476e-05,1.9602846333287594e-05
2017,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2018,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2019,1.794011589314867e-05,5.142622051563357e-05,3.920569266657519e-05
2020,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2021,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2022,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2023,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2024,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2025,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2026,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2027,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2028,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2029,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2030,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2031,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2032,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2033,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2034,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2035,1.794011589314867e-05,0.00010285244103126714,1.9602846333287594e-05
2036,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2037,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2038,5.382034767944601e-05,5.142622051563357e-05,1.9602846333287594e-05
2039,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2040,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2041,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2042,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
2043,7.176046357259468e-05,5.142622051563357e-05,5.880853899986278e-05
2044,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2045,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2046,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2047,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2048,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2049,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2050,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2051,1.794011589314867e-05,5.142622051563357e-05,5.880853899986278e-05
2052,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2053,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2054,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2055,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2056,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2057,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2058,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
2059,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2060,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2061,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2062,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2063,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2064,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2065,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2066,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2067,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2068,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2069,0.0009149459105505821,0.0012342292923752057,0.0013329935506635564
2070,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2071,0.00016146104303833803,6.856829402084476e-05,3.920569266657519e-05
2072,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2073,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
2074,0.0004843831291150141,0.0001714207350521119,0.00013721992433301315
2075,7.176046357259468e-05,3.428414701042238e-05,3.920569266657519e-05
2076,0.0004843831291150141,0.0007028250137136588,0.000529276850998765
2077,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
2078,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2079,1.794011589314867e-05,5.142622051563357e-05,3.920569266657519e-05
2080,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2081,5.382034767944601e-05,0.00013713658804168953,0.00013721992433301315
2082,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
2083,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2084,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2085,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2086,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2087,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2088,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2089,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2090,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2091,3.588023178629734e-05,3.428414701042238e-05,7.841138533315038e-05
2092,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2093,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2094,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2095,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2096,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2097,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2098,0.0004664430132218654,0.0009256719692814043,0.0005880853899986278
2099,5.382034767944601e-05,8.571036752605595e-05,1.9602846333287594e-05
2100,5.382034767944601e-05,5.142622051563357e-05,5.880853899986278e-05
2101,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2102,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2103,3.588023178629734e-05,3.428414701042238e-05,0.00015682277066630075
2104,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
2105,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2106,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2107,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2108,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2109,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2110,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2111,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2112,0.00021528139071778403,6.856829402084476e-05,0.00023523415599945111
2113,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2114,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2115,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2116,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2117,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2118,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2119,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2120,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2121,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2122,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2123,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2124,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2125,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2126,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2127,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2128,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2129,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2130,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2131,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2132,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2133,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2134,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2135,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2136,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2137,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2138,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2139,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2140,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2141,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2142,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2143,1.794011589314867e-05,0.00010285244103126714,1.9602846333287594e-05
2144,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2145,1.794011589314867e-05,8.571036752605595e-05,3.920569266657519e-05
2146,5.382034767944601e-05,0.00013713658804168953,1.9602846333287594e-05
2147,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2148,1.794011589314867e-05,0.00011999451453647833,5.880853899986278e-05
2149,1.794011589314867e-05,1.714207350521119e-05,7.841138533315038e-05
2150,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
2151,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2152,1.794011589314867e-05,6.856829402084476e-05,1.9602846333287594e-05
2153,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2154,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2155,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2156,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2157,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2158,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
2159,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
2160,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
2161,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
2162,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2163,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2164,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2165,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2166,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2167,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2168,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2169,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2170,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2171,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2172,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2173,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2174,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2175,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2176,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2177,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2178,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
2179,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
2180,1.794011589314867e-05,0.00013713658804168953,1.9602846333287594e-05
2181,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2182,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2183,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2184,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2185,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
2186,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2187,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2188,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
2189,1.794011589314867e-05,8.571036752605595e-05,5.880853899986278e-05
2190,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
2191,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
2192,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
